mobile_cluster_name	mobile_cluster_length (bp)	mobile_cluster_read_count (reads)	mobile_cluster_read_depth (reads/kbp)	mobile_cluster_read_depth_in_this_cluster (reads/kbp)	cluster_name	cluster_length (bp)	cluster_read_count (reads)	cluster_read_depth (reads/kbp)	intra_read_count (reads)	intra_linkage_density (reads/kbp^2)	inter_read_count (reads)	raw_inter_linkage_density (reads/kbp^2)	raw_inter_vs_intra_ratio	mobile_element_copies_per_cell	adjusted_inter_connective_linkage_density (reads/kbp^2)	adjusted_inter_vs_intra_ratio
vMAG_14	20096	13881	690.734474522293	2.520928739132456	bin_18	3074640	409803	133.28487237530248	57636	0.012222556715856744	1	1.618438142248045e-05	0.0013241404232130821	0.018913839914510667	0.0008556898808297419	0.0700090742650943
vMAG_14	20096	13881	690.734474522293	10.083714956529825	bin_58	1825732	436166	238.89924698696194	34476	0.02075351288260169	4	0.00010902179837306963	0.005253173233359734	0.04220906965470741	0.0025828998190418743	0.12445602986119997
vMAG_14	20096	13881	690.734474522293	2.520928739132456	bin_116	571474	1147128	2007.314418503729	27226	0.1681769346790357	1	8.707508390025669e-05	0.0005177587762937812	0.0012558713851174247	0.06933439596771696	0.41227054173654126
vMAG_14	20096	13881	690.734474522293	5.041857478264912	bin_38	2326984	898100	385.9502256998759	169611	0.06285855468396478	2	4.276879127386805e-05	0.0006803973061247997	0.01306349146220109	0.003273917344196883	0.05208387880786033
vMAG_14	20096	13881	690.734474522293	2.520928739132456	bin_75	1305701	253038	193.79475086562698	6396	0.007528831315640697	1	3.811067502959352e-05	0.005061964258705182	0.013008240563132758	0.0029297332598233698	0.38913519734955726
vMAG_14	20096	13881	690.734474522293	2.520928739132456	bin_10	3506911	1237860	352.9773068093259	205555	0.03349400972292997	1	1.4189452340482917e-05	0.0004236414946392289	0.007141900316255265	0.0019867894694899518	0.05931775520235182
vMAG_14	20096	13881	690.734474522293	5.041857478264912	bin_52	1961920	162686	82.92183167509378	22113	0.011532674157950099	2	5.072698835509632e-05	0.004398545182179404	0.060802533861287984	0.0008342906970098067	0.07234147827151474
vMAG_14	20096	13881	690.734474522293	5.041857478264912	bin_3	4895307	302646	61.823701761707696	64750	0.005418470297411249	2	2.0330143338023657e-05	0.0037520078956115475	0.08155217715202769	0.0002492900134367311	0.046007452242717455
vMAG_14	20096	13881	690.734474522293	10.083714956529825	bin_7	3776319	344736	91.2888979982888	61131	0.008588260773297766	4	5.2708626042254676e-05	0.006137287564221846	0.11045937871567738	0.00047717655716611235	0.05556148907934051
vMAG_14	20096	13881	690.734474522293	2.520928739132456	bin_20	2900191	1428423	492.5272163109257	227694	0.05424527900416885	1	1.7157885979514897e-05	0.0003163019214666825	0.005118354185611193	0.0033522271725058505	0.06179758375375349
